species;predictors;Trait_names;IUCN_names;origin;origin3;ncells_summer;ncells_winter;D;ses.z.D;lon_summer;lat_summer;lat_winter;Mig_LatDistance;rangesize_winter;rangesize_summer;nicheBreadth;BodyMass;VertFishScav;Invertebrate;Omnivore;PlantSeed;FruiNect;Flight
Columba_palumbus_22690103;clim.land;Columba_palumbus;Columba_palumbus;Palearctic;WPale;4396;171;0.310089196;5.433118508;37.297202;53.67675159;34.89912281;18.77762879;430452.016;7949938.348;5.592642184;490;0;0;0;1;0;active
Columba_palumbus_22690103;clim.ndvi;Columba_palumbus;Columba_palumbus;Palearctic;WPale;4396;171;0.183480244;2.937890614;37.297202;53.67675159;34.89912281;18.77762879;430452.016;7949938.348;4.187511962;490;0;0;0;1;0;active
Contopus_cooperi_22699787;clim.land;Contopus_cooperi;Contopus_cooperi;Nearctic;Nearctic;5104;2714;0.081670916;2.331485598;-111.1349922;51.86677116;-2.192336035;54.0591072;8273024.727;9599287.484;7.052098701;32.1;0;1;0;0;0;active
Contopus_cooperi_22699787;clim.ndvi;Contopus_cooperi;Contopus_cooperi;Nearctic;Nearctic;5104;2714;0.07099192;1.039744543;-111.1349922;51.86677116;-2.192336035;54.0591072;8273024.727;9599287.484;6.148485186;32.1;0;1;0;0;0;active
Contopus_sordidulus_22699811;clim.land;Contopus_sordidulus;Contopus_sordidulus;Nearctic;Nearctic;3295;1099;0.220997298;8.465385397;-116.1656297;45.9237481;-0.468380346;46.39212845;3354909.412;6914405.78;6.881843692;13.1;0;1;0;0;0;active
Contopus_sordidulus_22699811;clim.ndvi;Contopus_sordidulus;Contopus_sordidulus;Nearctic;Nearctic;3295;1099;0.192578945;3.426281193;-116.1656297;45.9237481;-0.468380346;46.39212845;3354909.412;6914405.78;6.148877524;13.1;0;1;0;0;0;active
Contopus_virens_22699816;clim.land;Contopus_virens;Contopus_virens;Nearctic;Nearctic;1733;1681;0.174450365;11.49523238;-87.02933932;40.11656042;-1.18010113;41.29666155;5140267.704;4064388.306;6.497551041;13.9;0;1;0;0;0;active
Contopus_virens_22699816;clim.ndvi;Contopus_virens;Contopus_virens;Nearctic;Nearctic;1733;1681;0.154160873;4.812391461;-87.02933932;40.11656042;-1.18010113;41.29666155;5140267.704;4064388.306;5.54341697;13.9;0;1;0;0;0;active
Coracias_garrulus_22682860;clim.land;Coracias_garrulus;Coracias_garrulus;Palearctic;WPale;4403;4839;0.26799667;6.431106291;41.86442674;44.13243213;-3.386185162;47.51861729;14407876.82;9664570.032;6.07356768;146;0;1;0;0;0;active
Coracias_garrulus_22682860;clim.ndvi;Coracias_garrulus;Coracias_garrulus;Palearctic;WPale;4403;4839;0.283447731;1.732979444;41.86442674;44.13243213;-3.386185162;47.51861729;14407876.82;9664570.032;4.884125943;146;0;1;0;0;0;active
Corvus_brachyrhynchos_22705990;clim.land;Corvus_brachyrhynchos;Corvus_brachyrhynchos;Nearctic;Nearctic;2702;220;0.057570817;4.511994562;-98.38101406;52.72353812;36.36818182;16.3553563;545095.1782;5031966.859;6.157090374;448.76;0;0;1;0;0;active
Corvus_brachyrhynchos_22705990;clim.ndvi;Corvus_brachyrhynchos;Corvus_brachyrhynchos;Nearctic;Nearctic;2702;220;0.034054411;1.933841217;-98.38101406;52.72353812;36.36818182;16.3553563;545095.1782;5031966.859;4.645752517;448.76;0;0;1;0;0;active
Corvus_corone_22706016;clim.land;Corvus_corone;Corvus_corone;Palearctic;EPale;5053;280;0.130917866;2.686794901;118.996883;63.42890362;25.75714286;37.67176076;775664.5596;6959114.877;4.945273025;570;1;0;0;0;0;active
Corvus_corone_22706016;clim.ndvi;Corvus_corone;Corvus_corone;Palearctic;EPale;5053;280;0.34248431;3.278718246;118.996883;63.42890362;25.75714286;37.67176076;775664.5596;6959114.877;3.565469093;570;1;0;0;0;0;active
Corvus_dauuricus_22705935;clim.land;Corvus_dauuricus;Corvus_dauuricus;Palearctic;EPale;1593;531;0.346142551;6.972617204;116.7490584;46.19193346;30.41949153;15.77244193;1407647.227;3394404.249;5.649558991;208;0;1;0;0;0;active
Corvus_dauuricus_22705935;clim.ndvi;Corvus_dauuricus;Corvus_dauuricus;Palearctic;EPale;1593;531;0.092338555;1.328866659;116.7490584;46.19193346;30.41949153;15.77244193;1407647.227;3394404.249;4.162434022;208;0;1;0;0;0;active
Corvus_frugilegus_22705983;clim.land;Corvus_frugilegus;Corvus_frugilegus;Palearctic;EPale;6371;1700;0.434064759;5.841941559;88.10575263;53.36301209;37.52823529;15.83477679;4109074.288;11669459.97;5.835587213;452.1;0;0;1;0;0;active
Corvus_frugilegus_22705983;clim.ndvi;Corvus_frugilegus;Corvus_frugilegus;Palearctic;EPale;6371;1700;0.26711416;3.041432259;88.10575263;53.36301209;37.52823529;15.83477679;4109074.288;11669459.97;4.749601131;452.1;0;0;1;0;0;active
Corvus_monedula_22705929;clim.land;Corvus_monedula;Corvus_monedula;Palearctic;EPale;3959;397;0.208330324;5.381706594;67.78245769;48.33461733;35.98551637;12.34910095;980468.3695;8064742.058;5.721984301;246;0;0;1;0;0;active
Corvus_monedula_22705929;clim.ndvi;Corvus_monedula;Corvus_monedula;Palearctic;EPale;3959;397;0.164739973;3.607713606;67.78245769;48.33461733;35.98551637;12.34910095;980468.3695;8064742.058;4.560323092;246;0;0;1;0;0;active
Coturnicops_exquisitus_22692270;clim.land;Coturnicops_exquisitus;Coturnicops_exquisitus;Palearctic;EPale;75;299;0.323172313;8.010870609;126.5433333;48.11;33.96237458;14.14762542;759497.0332;154196.5536;5.472383453;40.8;0;0;0;1;0;active
Coturnicops_exquisitus_22692270;clim.ndvi;Coturnicops_exquisitus;Coturnicops_exquisitus;Palearctic;EPale;75;299;0.050475535;5.825158524;126.5433333;48.11;33.96237458;14.14762542;759497.0332;154196.5536;4.064775691;40.8;0;0;0;1;0;active
Coturnicops_noveboracensis_22692275;clim.land;Coturnicops_noveboracensis;Coturnicops_noveboracensis;Nearctic;Nearctic;1905;176;0.289435754;11.40287101;-93.43451444;51.61666667;30.55965909;21.05700758;466371.1278;3637128.891;6.063700147;60.9;0;1;0;0;0;active
Coturnicops_noveboracensis_22692275;clim.ndvi;Coturnicops_noveboracensis;Coturnicops_noveboracensis;Nearctic;Nearctic;1905;176;0.379815103;6.053624193;-93.43451444;51.61666667;30.55965909;21.05700758;466371.1278;3637128.891;4.449966055;60.9;0;1;0;0;0;active
Coturnix_coturnix_22678944;clim.land;Coturnix_coturnix;Coturnix_coturnix;Palearctic;WPale;9172;4471;0.225822547;7.18660195;54.57648277;49.10270388;12.09254082;37.01016306;13157866.01;18048942.8;6.098086827;96.28;0;0;0;1;0;active
Coturnix_coturnix_22678944;clim.ndvi;Coturnix_coturnix;Coturnix_coturnix;Palearctic;WPale;9172;4471;0.256987628;2.156331584;54.57648277;49.10270388;12.09254082;37.01016306;13157866.01;18048942.8;4.852250243;96.28;0;0;0;1;0;active
Coturnix_japonica_22678949;clim.land;Coturnix_japonica;Coturnix_japonica;Palearctic;EPale;1602;1473;0.307959636;5.887390986;124.2446941;49.85955056;27.64239647;22.21715409;4003092.54;3175910.647;5.721807253;94.78;0;0;0;1;0;active
Coturnix_japonica_22678949;clim.ndvi;Coturnix_japonica;Coturnix_japonica;Palearctic;EPale;1602;1473;0.099394287;2.424040765;124.2446941;49.85955056;27.64239647;22.21715409;4003092.54;3175910.647;4.333809353;94.78;0;0;0;1;0;active
Crex_crex_22692543;clim.land;Crex_crex;Crex_crex;Palearctic;WPale;6889;1367;0.152290966;2.857697185;60.71552475;53.92056177;-17.39008778;71.31064955;3985237.461;12452055.57;5.829414824;154.91;0;0;1;0;0;active
Crex_crex_22692543;clim.ndvi;Crex_crex;Crex_crex;Palearctic;WPale;6889;1367;0.064634816;0.486843309;60.71552475;53.92056177;-17.39008778;71.31064955;3985237.461;12452055.57;4.56309906;154.91;0;0;1;0;0;active
Cuculus_canorus_22683873;clim.land;Cuculus_canorus;Cuculus_canorus;Palearctic;EPale;19549;4201;0.377091336;5.83088;81.17768711;50.62340768;-4.300940252;54.92434794;12621029.27;37367633.13;6.390544279;111.36;0;1;0;0;0;active
Cuculus_canorus_22683873;clim.ndvi;Cuculus_canorus;Cuculus_canorus;Palearctic;EPale;19549;4201;0.303927755;2.637284654;81.17768711;50.62340768;-4.300940252;54.92434794;12621029.27;37367633.13;5.414307094;111.36;0;1;0;0;0;active
Cuculus_micropterus_22683870;clim.land;Cuculus_micropterus;Cuculus_micropterus;Palearctic;EPale;2225;83;0.221438893;35.97452616;111.4237079;33.93921348;11.48493976;22.45427372;249660.9708;5620803.734;5.657275521;88.75;0;1;0;0;0;active
Cuculus_micropterus_22683870;clim.ndvi;Cuculus_micropterus;Cuculus_micropterus;Palearctic;EPale;2225;83;0.300745613;2.934198981;111.4237079;33.93921348;11.48493976;22.45427372;249660.9708;5620803.734;5.209232979;88.75;0;1;0;0;0;active
Cuculus_poliocephalus_22683889;clim.land;Cuculus_poliocephalus;Cuculus_poliocephalus;Palearctic;EPale;2022;774;0.339103185;6.137287039;112.1110287;32.28931751;-10.47351421;42.76283172;2329675.751;5229651.069;5.748824827;46.56;0;1;0;0;0;active
Cuculus_poliocephalus_22683889;clim.ndvi;Cuculus_poliocephalus;Cuculus_poliocephalus;Palearctic;EPale;2022;774;0.377474453;3.960563175;112.1110287;32.28931751;-10.47351421;42.76283172;2329675.751;5229651.069;5.083253609;46.56;0;1;0;0;0;active
Cuculus_saturatus_61450351;clim.land;Cuculus_saturatus;Cuculus_saturatus;Palearctic;EPale;9222;1338;0.226335731;2.761280034;104.2983084;52.83387552;-4.69955157;57.53342708;4033201.573;16761839.99;6.178320799;87;0;1;0;0;0;active
Cuculus_saturatus_61450351;clim.ndvi;Cuculus_saturatus;Cuculus_saturatus;Palearctic;EPale;9222;1338;0.316882372;1.78406746;104.2983084;52.83387552;-4.69955157;57.53342708;4033201.573;16761839.99;5.187937146;87;0;1;0;0;0;active
Cursorius_cursor_22735845;clim.land;Cursorius_cursor;Cursorius_cursor;Palearctic;WPale;657;1755;0.561878016;7.460001515;36.74010654;34.27968037;18.00276104;16.27691932;5043891.251;1670594.081;5.02653652;138;0;1;0;0;0;active
Cursorius_cursor_22735845;clim.ndvi;Cursorius_cursor;Cursorius_cursor;Palearctic;WPale;657;1755;0.435985439;3.181768699;36.74010654;34.27968037;18.00276104;16.27691932;5043891.251;1670594.081;3.897877842;138;0;1;0;0;0;active
Cyanocitta_cristata_22705611;clim.land;Cyanocitta_cristata;Cyanocitta_cristata;Nearctic;Nearctic;609;55;0.07927929;8.62893276;-102.3099343;52.50697865;31.49545455;21.01152411;144299.8318;1142187.706;5.718427773;88;0;0;1;0;0;active
Cyanocitta_cristata_22705611;clim.ndvi;Cyanocitta_cristata;Cyanocitta_cristata;Nearctic;Nearctic;609;55;0.12443646;3.962794737;-102.3099343;52.50697865;31.49545455;21.01152411;144299.8318;1142187.706;3.918138127;88;0;0;1;0;0;active
Cyanoptila_cyanomelana_22709422;clim.land;Cyanoptila_cyanomelana;Cyanoptila_cyanomelana;Palearctic;EPale;689;439;0.268758141;5.850989989;129.9328737;42.09179971;7.600797267;34.49100244;1321348.31;1571672.997;5.837293405;22.5;0;1;0;0;0;active
Cyanoptila_cyanomelana_22709422;clim.ndvi;Cyanoptila_cyanomelana;Cyanoptila_cyanomelana;Palearctic;EPale;689;439;0.222328152;4.121931055;129.9328737;42.09179971;7.600797267;34.49100244;1321348.31;1571672.997;4.823318723;22.5;0;1;0;0;0;active
Cygnus_columbianus_22679862;clim.land;Cygnus_columbianus;Cygnus_columbianus;Nearctic;Nearctic;1185;282;0.083504696;2.561038447;-115.1933034;66.04867351;39.42730496;26.62136855;667455.0905;1480404.472;6.416549744;6377.96;0;0;0;1;0;active
Cygnus_columbianus_22679862;clim.ndvi;Cygnus_columbianus;Cygnus_columbianus;Nearctic;Nearctic;1185;282;0.113113696;2.08623722;-115.1933034;66.04867351;39.42730496;26.62136855;667455.0905;1480404.472;5.138716376;6377.96;0;0;0;1;0;active
Cygnus_cygnus_22679856;clim.land;Cygnus_cygnus;Cygnus_cygnus;Palearctic;EPale;10700;1001;0.274683194;3.819690971;98.1021028;58.89593458;43.49875125;15.39718333;2205204.569;16914615.29;5.727429458;9349.99;0;0;0;1;0;active
Cygnus_cygnus_22679856;clim.ndvi;Cygnus_cygnus;Cygnus_cygnus;Palearctic;EPale;10700;1001;0.173413084;5.776717172;98.1021028;58.89593458;43.49875125;15.39718333;2205204.569;16914615.29;4.696655712;9349.99;0;0;0;1;0;active
Cygnus_olor_22679839;clim.land;Cygnus_olor;Cygnus_olor;Palearctic;WPale;1532;404;0.269542066;4.771254459;49.69516971;50.9497389;36.67079208;14.27894682;989923.8365;2968502.614;5.690794228;10682.04;0;0;0;1;0;active
Cygnus_olor_22679839;clim.ndvi;Cygnus_olor;Cygnus_olor;Palearctic;WPale;1532;404;0.018722711;-0.616030615;49.69516971;50.9497389;36.67079208;14.27894682;989923.8365;2968502.614;4.464462457;10682.04;0;0;0;1;0;active
Delichon_dasypus_22712491;clim.land;Delichon_dasypus;Delichon_dasypus;Palearctic;EPale;1360;1462;0.244979611;4.044486826;109.0813081;37.90117941;11.91792066;25.98325876;4331754.648;3293513.752;6.082416516;18;0;1;0;0;0;active
Delichon_dasypus_22712491;clim.ndvi;Delichon_dasypus;Delichon_dasypus;Palearctic;EPale;1360;1462;0.141071215;1.105839992;109.0813081;37.90117941;11.91792066;25.98325876;4331754.648;3293513.752;5.214125504;18;0;1;0;0;0;active
Delichon_urbicum_22712477;clim.land;Delichon_urbicum;Delichon_urbicum;Palearctic;EPale;14815;5426;0.341867116;6.363782692;74.87051974;54.95901114;-2.192314781;57.15132592;16142215.67;25877586.39;6.167846438;14.5;0;1;0;0;0;active
Delichon_urbicum_22712477;clim.ndvi;Delichon_urbicum;Delichon_urbicum;Palearctic;EPale;14815;5426;0.204508951;2.188704788;74.87051974;54.95901114;-2.192314781;57.15132592;16142215.67;25877586.39;5.11118071;14.5;0;1;0;0;0;active
Dendrocopos_hyperythrus_22681105;clim.land;Dendrocopos_hyperythrus;Dendrocopos_hyperythrus;Palearctic;EPale;130;59;0.125665039;7.353894372;133.9769231;46.69230769;22.44491525;24.24739244;167880.3898;274808.293;4.815726115;46.49;0;1;0;0;0;active
Dendrocopos_hyperythrus_22681105;clim.ndvi;Dendrocopos_hyperythrus;Dendrocopos_hyperythrus;Palearctic;EPale;130;59;0.010625136;0.025582061;133.9769231;46.69230769;22.44491525;24.24739244;167880.3898;274808.293;2.967949381;46.49;0;1;0;0;0;active
Dendroica_caerulescens_22721673;clim.land;Dendroica_caerulescens;Dendroica_caerulescens;Nearctic;Nearctic;519;141;0.088004196;2.928858023;-76.19006148;44.66444672;19.15967153;25.50477519;411982.9045;1132735.372;5.909919203;10.14;0;1;0;0;0;active
Dendroica_caerulescens_22721673;clim.ndvi;Dendroica_caerulescens;Dendroica_caerulescens;Nearctic;Nearctic;519;141;0.050172059;1.421066763;-76.19006148;44.66444672;19.15967153;25.50477519;411982.9045;1132735.372;4.436447285;10.14;0;1;0;0;0;active
Dendroica_castanea_22721734;clim.land;Dendroica_castanea;Dendroica_castanea;Nearctic;Nearctic;1425;273;0.069251881;1.652342855;-92.41121055;52.57536505;12.11153846;40.46382659;822238.7993;2663534.116;5.989941686;11.8;0;1;0;0;0;active
Dendroica_castanea_22721734;clim.ndvi;Dendroica_castanea;Dendroica_castanea;Nearctic;Nearctic;1425;273;0.047285996;0.679112572;-92.41121055;52.57536505;12.11153846;40.46382659;822238.7993;2663534.116;4.939486775;11.8;0;1;0;0;0;active
Dendroica_cerulea_22721740;clim.land;Dendroica_cerulea;Dendroica_cerulea;Nearctic;Nearctic;342;356;0.15967954;22.24358559;-86.18274854;40.10087719;1.672752809;38.42812438;1083735.251;805090.5379;6.387115801;9.04;0;1;0;0;0;active
Dendroica_cerulea_22721740;clim.ndvi;Dendroica_cerulea;Dendroica_cerulea;Nearctic;Nearctic;342;356;0.072952622;1.576096973;-86.18274854;40.10087719;1.672752809;38.42812438;1083735.251;805090.5379;5.320889739;9.04;0;1;0;0;0;active
Dendroica_coronata_22721676;clim.land;Dendroica_coronata;Dendroica_coronata;Nearctic;Nearctic;5156;2116;0.349776552;11.82581572;-109.6068658;54.50465477;29.37358223;25.13107254;5624091.287;9143105.881;6.911713615;11.94;0;1;0;0;0;active
Dendroica_coronata_22721676;clim.ndvi;Dendroica_coronata;Dendroica_coronata;Nearctic;Nearctic;5156;2116;0.35822794;3.442467727;-109.6068658;54.50465477;29.37358223;25.13107254;5624091.287;9143105.881;5.735450214;11.94;0;1;0;0;0;active
Dendroica_discolor_22721725;clim.land;Dendroica_discolor;Dendroica_discolor;Nearctic;Nearctic;581;101;0.096404808;4.918609319;-84.30421687;36.02108434;19.94306931;16.07801503;292050.9245;1445495.89;6.001398692;7.64;0;1;0;0;0;active
Dendroica_discolor_22721725;clim.ndvi;Dendroica_discolor;Dendroica_discolor;Nearctic;Nearctic;581;101;0.125899242;2.144345343;-84.30421687;36.02108434;19.94306931;16.07801503;292050.9245;1445495.89;4.115601806;7.64;0;1;0;0;0;active
Dendroica_dominica_22724793;clim.land;Dendroica_dominica;Dendroica_dominica;Nearctic;Nearctic;713;246;0.10664906;1.894418344;-87.40778401;35.62096774;19.92073171;15.70023603;709683.4739;1782918.629;6.309089848;9.69;0;1;0;0;0;active
Dendroica_dominica_22724793;clim.ndvi;Dendroica_dominica;Dendroica_dominica;Nearctic;Nearctic;713;246;0.110934303;1.90695047;-87.40778401;35.62096774;19.92073171;15.70023603;709683.4739;1782918.629;4.784503348;9.69;0;1;0;0;0;active
Dendroica_fusca_22721695;clim.land;Dendroica_fusca;Dendroica_fusca;Nearctic;Nearctic;958;625;0.089331597;4.211075955;-82.23329854;46.98956159;3.9716;43.01796159;1906439.562;2009674.698;6.30195118;9.74;0;1;0;0;0;active
Dendroica_fusca_22721695;clim.ndvi;Dendroica_fusca;Dendroica_fusca;Nearctic;Nearctic;958;625;0.036181475;0.337728111;-82.23329854;46.98956159;3.9716;43.01796159;1906439.562;2009674.698;5.374614458;9.74;0;1;0;0;0;active
Dendroica_magnolia_22721667;clim.land;Dendroica_magnolia;Dendroica_magnolia;Nearctic;Nearctic;1955;385;0.1890359;4.020135853;-95.72184012;52.25012977;17.53617021;34.71395956;1131860.528;3681633.834;6.128873127;8.14;0;1;0;0;0;active
Dendroica_magnolia_22721667;clim.ndvi;Dendroica_magnolia;Dendroica_magnolia;Nearctic;Nearctic;1955;385;0.086268303;0.804831558;-95.72184012;52.25012977;17.53617021;34.71395956;1131860.528;3681633.834;4.923924002;8.14;0;1;0;0;0;active
Dendroica_nigrescens_22721679;clim.land;Dendroica_nigrescens;Dendroica_nigrescens;Nearctic;Nearctic;753;226;0.30021885;7.876894517;-115.6602067;40.20478036;21.78539823;18.41938213;645253.3564;1769506.977;6.415103356;8.7;0;1;0;0;0;active
Dendroica_nigrescens_22721679;clim.ndvi;Dendroica_nigrescens;Dendroica_nigrescens;Nearctic;Nearctic;753;226;0.259968902;4.302285236;-115.6602067;40.20478036;21.78539823;18.41938213;645253.3564;1769506.977;4.951522319;8.7;0;1;0;0;0;active
Dendroica_occidentalis_22721686;clim.land;Dendroica_occidentalis;Dendroica_occidentalis;Nearctic;Nearctic;141;199;0.236576636;11.19369564;-121.9166667;42.14007092;19.21332518;22.92674574;577042.5064;321589.1846;5.909403893;10.4;0;1;0;0;0;active
Dendroica_occidentalis_22721686;clim.ndvi;Dendroica_occidentalis;Dendroica_occidentalis;Nearctic;Nearctic;141;199;0.273427343;7.329669652;-121.9166667;42.14007092;19.21332518;22.92674574;577042.5064;321589.1846;4.45709614;10.4;0;1;0;0;0;active
Dendroica_palmarum_22721731;clim.land;Dendroica_palmarum;Dendroica_palmarum;Nearctic;Nearctic;1815;302;0.209956199;5.879025274;-93.70041322;53.52658402;22.12540453;31.40117949;836038.2763;3316487.851;6.19740476;10.3;0;1;0;0;0;active
Dendroica_palmarum_22721731;clim.ndvi;Dendroica_palmarum;Dendroica_palmarum;Nearctic;Nearctic;1815;302;0.219480094;2.660496085;-93.70041322;53.52658402;22.12540453;31.40117949;836038.2763;3316487.851;4.893347985;10.3;0;1;0;0;0;active
Dendroica_pensylvanica_22721664;clim.land;Dendroica_pensylvanica;Dendroica_pensylvanica;Nearctic;Nearctic;1154;429;0.119855184;3.497537546;-83.84965338;47.38388215;12.11739974;35.26648241;1281288.081;2403164.906;6.331316694;9.29;0;1;0;0;0;active
Dendroica_pensylvanica_22721664;clim.ndvi;Dendroica_pensylvanica;Dendroica_pensylvanica;Nearctic;Nearctic;1154;429;0.13186761;2.369349985;-83.84965338;47.38388215;12.11739974;35.26648241;1281288.081;2403164.906;5.089854184;9.29;0;1;0;0;0;active
Dendroica_petechia_22721657;clim.land;Dendroica_petechia;Dendroica_petechia;Nearctic;Nearctic;7912;1106;0.23328865;9.763145419;-109.7912032;51.74368049;9.367088608;42.37659188;3336264.045;14832954.4;7.13913976;10.22;0;1;0;0;0;active
Dendroica_petechia_22721657;clim.ndvi;Dendroica_petechia;Dendroica_petechia;Nearctic;Nearctic;7912;1106;0.183888943;1.438377652;-109.7912032;51.74368049;9.367088608;42.37659188;3336264.045;14832954.4;6.046251131;10.22;0;1;0;0;0;active
Dendroica_pinus_22721719;clim.land;Dendroica_pinus;Dendroica_pinus;Nearctic;Nearctic;505;80;0.220629278;13.59019457;-83.15792079;43.19950495;31.3625;11.83700495;210288.1876;1131020.18;5.553052396;11.79;0;1;0;0;0;active
Dendroica_pinus_22721719;clim.ndvi;Dendroica_pinus;Dendroica_pinus;Nearctic;Nearctic;505;80;0.023528258;0.092414612;-83.15792079;43.19950495;31.3625;11.83700495;210288.1876;1131020.18;4.123454402;11.79;0;1;0;0;0;active
Dendroica_striata_22721737;clim.land;Dendroica_striata;Dendroica_striata;Nearctic;Nearctic;3958;1359;0.034376068;1.195640176;-110.1077479;58.73667165;1.673105224;57.06356642;4163544.229;6275005.029;6.588762742;11.84;0;1;0;0;0;active
Dendroica_striata_22721737;clim.ndvi;Dendroica_striata;Dendroica_striata;Nearctic;Nearctic;3958;1359;0.014594205;-0.642773974;-110.1077479;58.73667165;1.673105224;57.06356642;4163544.229;6275005.029;5.497799176;11.84;0;1;0;0;0;active
Dendroica_tigrina_22721670;clim.land;Dendroica_tigrina;Dendroica_tigrina;Nearctic;Nearctic;1374;217;0.085425342;2.565999363;-97.67357038;53.15780792;14.90206813;38.25573979;642843.5125;2535102.147;6.14896913;10.04;0;1;0;0;0;active
Dendroica_tigrina_22721670;clim.ndvi;Dendroica_tigrina;Dendroica_tigrina;Nearctic;Nearctic;1374;217;0.02609816;-0.083276791;-97.67357038;53.15780792;14.90206813;38.25573979;642843.5125;2535102.147;4.917908047;10.04;0;1;0;0;0;active
